Dummy_cor;Dummy_sexo;Dummy_EnsSuperior;Dummy_Classe;receita_proc_ln;reeleicao;resultado
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-9,69339370727539;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,28296756744385;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-12,05402660369873;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,87965106964111;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,81418609619141;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,84455871582031;Sim;1
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-14,25420951843262;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,12922191619873;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-7,46676731109619;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-8,24333095550537;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,03354644775391;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,63775730133057;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,68459224700928;Sim;1
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,03010177612305;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-8,35661697387695;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,10155105590820;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,48182773590088;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-12,34713935852051;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-11,47746276855469;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-12,15414905548096;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-7,31151294708252;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-11,08284473419189;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-9,25197696685791;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-11,31235313415527;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,53315258026123;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,98596286773682;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-6,54853916168213;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-10,68912887573242;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-7,08334445953369;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,42396450042725;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-7,96182346343994;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-11,22118186950684;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,14017581939697;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-11,74190425872803;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,74801969528198;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-12,03507900238037;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-10,53401756286621;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,73779201507568;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,10647583007812;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-11,00901699066162;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,76124382019043;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-13,79467773437500;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-11,04423999786377;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-9,93774414062500;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,00335550308228;Sim;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-11,50630664825439;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-10,98210906982422;Não;0
Não-branca;Feminino;Sem ensino superior;Classe alta e muito alta;-8,25967121124268;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-13,61070823669434;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-10,18284606933594;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,40489912033081;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,54600143432617;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-12,78787326812744;Não;0
Não-branca;Feminino;Sem ensino superior;Classe alta e muito alta;-10,62660121917725;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,36860466003418;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-12,55804443359375;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,82816696166992;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-13,49652385711670;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,51981163024902;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-13,99184608459473;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,46390247344971;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,45205593109131;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,77591037750244;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-4,95383071899414;Sim;1
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,47366333007812;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,38629722595215;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-11,17453479766846;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,38105106353760;Não;1
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-13,96652793884277;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-8,37869739532471;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-12,79927635192871;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,92310237884521;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,24097537994385;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,06290149688721;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-12,24823570251465;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-11,52418041229248;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-7,59479761123657;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,95492649078369;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-7,06713533401489;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,19307422637939;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-11,38311576843262;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,89088630676270;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,57197380065918;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,60055160522461;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,57076025009155;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,82557773590088;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-13,52024078369141;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,84834766387939;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-8,50857734680176;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-4,66158056259155;Sim;1
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,09891128540039;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-11,63486957550049;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,36821460723877;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,83917522430420;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,91017055511475;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-11,08953380584717;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-13,56106281280518;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,51281356811523;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-10,90126991271973;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,14844465255737;Sim;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-11,87466335296631;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,94560194015503;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-3,61766672134399;Sim;1
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,39053440093994;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,11101150512695;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-10,06285095214844;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-11,08447647094727;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,19091129302979;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-9,54403686523438;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,04658317565918;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-9,87797164916992;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,05450534820557;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,86113739013672;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,28737068176270;Sim;1
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-11,52418041229248;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,18963813781738;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-11,73445606231689;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,44163894653320;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,67999362945557;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,69931697845459;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,20292234420776;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-8,29200267791748;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,95844364166260;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-11,62184143066406;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,90287971496582;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-13,52024078369141;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,98249626159668;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-5,13989925384521;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,44112682342529;Não;1
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,66769981384277;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-13,55810070037842;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,34119319915771;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,93607807159424;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-9,59373664855957;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-11,85875415802002;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,43312788009644;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-11,80954074859619;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-6,75717401504517;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,57118129730225;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-12,47869300842285;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-10,27889919281006;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-8,08298778533936;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-12,64754962921143;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,01945018768311;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-5,95173311233521;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-11,19843387603760;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,08318042755127;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-13,27108383178711;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-8,11289310455322;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,35436058044434;Não;1
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,17921257019043;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,63025283813477;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-12,20875644683838;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,66015434265137;Não;0
Não-branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,78058815002441;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,37782192230225;Não;0
Branca;Feminino;Sem ensino superior;Classe alta e muito alta;-12,47025871276855;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,44823646545410;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,16034650802612;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-10,27584266662598;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-6,03487825393677;Sim;1
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,29153823852539;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,85743618011475;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-7,49584293365479;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-11,50812816619873;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-9,17203521728516;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-12,65280437469482;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-12,26587867736816;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,23931598663330;Não;0
Branca;Feminino;Ensino Superior;Classe alta e muito alta;-11,11452198028564;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-13,26613235473633;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,47774505615234;Não;0
Branca;Feminino;Sem ensino superior;Classe alta e muito alta;-10,47366333007812;Não;0
Não-branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-9,48546981811523;Não;0
Não-branca;Masculino;Sem ensino superior;Classe alta e muito alta;-10,92266273498535;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-11,90528202056885;Não;0
Não-branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,50123691558838;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-7,67713928222656;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,66483020782471;Não;0
Branca;Masculino;Ensino Superior;Sem classe alta ou muito alta;-10,86651420593262;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,99669647216797;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,50370073318481;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-8,44146537780762;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-12,80337715148926;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-10,08553123474121;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-10,01581287384033;Não;0
Branca;Feminino;Ensino Superior;Sem classe alta ou muito alta;-13,01897144317627;Não;0
Não-branca;Feminino;Ensino Superior;Classe alta e muito alta;-13,12091732025146;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-14,55432415008545;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-8,02576446533203;Não;0
Não-branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,43505191802979;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-4,86018800735474;Sim;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-9,17032432556152;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-11,70060634613037;Não;0
Branca;Feminino;Sem ensino superior;Sem classe alta ou muito alta;-12,25981807708740;Não;0
Branca;Masculino;Sem ensino superior;Sem classe alta ou muito alta;-10,12739849090576;Não;0
Branca;Masculino;Ensino Superior;Classe alta e muito alta;-5,58684730529785;Não;0
Branca;Masculino;Sem ensino superior;Classe alta e muito alta;-5,16688108444214;Sim;0
