amicus;cutoffs_ALL;cutoffs_BREYER;cutoffs_GINSBURG;cutoffs_KENNEDY;cutoffs_ROBERTS;cutoffs_SCALIA;BREYER_res_questions;GINSBURG_res_questions;KENNEDY_res_questions;ROBERTS_res_questions;SCALIA_res_questions;BREYER_pet_questions;GINSBURG_pet_questions;KENNEDY_pet_questions;ROBERTS_pet_questions;SCALIA_pet_questions;BREYER_question_diff;GINSBURG_question_diff;KENNEDY_question_diff;ROBERTS_question_diff;SCALIA_question_diff;BREYER_cc_ratio_pet;GINSBURG_cc_ratio_pet;KENNEDY_cc_ratio_pet;ROBERTS_cc_ratio_pet;SCALIA_cc_ratio_pet;BREYER_cc_ratio_res;GINSBURG_cc_ratio_res;KENNEDY_cc_ratio_res;ROBERTS_cc_ratio_res;SCALIA_cc_ratio_res;BREYER_cc_ratio_diff;GINSBURG_cc_ratio_diff;KENNEDY_cc_ratio_diff;ROBERTS_cc_ratio_diff;SCALIA_cc_ratio_diff;BREYER_qc_ratio_diff;GINSBURG_qc_ratio_diff;KENNEDY_qc_ratio_diff;ROBERTS_qc_ratio_diff;SCALIA_qc_ratio_diff;BREYER_wc_ratio_diff;GINSBURG_wc_ratio_diff;KENNEDY_wc_ratio_diff;ROBERTS_wc_ratio_diff;SCALIA_wc_ratio_diff;caseOrigin_circuit;adminAction;adminActionState;lcDispositionDirection;lcDisposition;issueArea;certReason;jurisdiction;winner
0;46;0,714285714;0,166666667;1,000000000;0,142857143;0,241379310;0,2121212121212121;0,2500000000000000;0,1891891891891892;0,2222222222222222;0,0937500000000000;0,1250000000000000;0,1176470588235294;0,0000000000000000;0,1666666666666667;0,1379310344827586;0;0;0;0;0;0,4210526315789473;0,3777777777777778;0,0263157894736842;0,5263157894736842;0,4754098360655737;0,5789473684210527;0,6222222222222222;0,9736842105263158;0,4736842105263158;0,5245901639344263;0;-1;-1;0;0;-1;-1;-1;0;0;-1;0;-1;1;0;3;1;0;1,0;2,0;8;2;1;1
0;-31;-0,523809524;1,000000000;-0,750000000;0,000000000;-1,000000000;0,0000000000000000;0,0000000000000000;0,0000000000000000;0,5000000000000000;1,0000000000000000;0,1568627450980392;0,0000000000000000;0,0769230769230769;0,0000000000000000;0,2500000000000000;0;0;0;-1;-1;0,7183098591549296;0,2000000000000000;0,7222222222222222;0,6000000000000000;0,8000000000000000;0,2816901408450704;0,8000000000000000;0,2777777777777778;0,4000000000000000;0,2000000000000000;1;-1;1;0;1;1;0;1;-1;0;1;-1;1;1;1;9;0;0;1,0;2,0;9;2;1;0
0;3;1,000000000;0,000000000;-0,714285714;1,000000000;0,375000000;0,1111111111111111;0,0000000000000000;0,0909090909090909;0,3000000000000000;0,3000000000000000;0,0555555555555556;0,1428571428571428;0,1500000000000000;0,0000000000000000;0,2962962962962963;0;0;0;-1;0;0,4000000000000000;0,5250000000000000;0,6451612903225806;0,0697674418604651;0,4736842105263158;0,6000000000000000;0,4750000000000000;0,3548387096774194;0,9302325581395348;0,5263157894736842;0;0;1;-1;0;-1;1;1;-1;0;0;0;1;-1;0;6;0;0;2,0;2,0;10;11;1;0
0;20;0,846153846;0,600000000;1,000000000;-0,333333333;-0,600000000;0,2820512820512820;0,2500000000000000;0,3750000000000000;0,2222222222222222;0,3333333333333333;0,2307692307692308;0,2857142857142857;1,0000000000000000;0,2352941176470588;0,1521739130434783;0;0;1;0;0;0,1428571428571428;0,2592592592592592;0,2000000000000000;0,6538461538461539;0,7931034482758621;0,8571428571428571;0,7407407407407407;0,8000000000000000;0,3461538461538461;0,2068965517241379;-1;-1;-1;1;1;-1;-1;0;1;1;-1;-1;-1;1;1;6;0;0;1,0;2,0;1;12;1;1
1;-47;-0,517241379;-0,200000000;-0,333333333;0,230769231;0,600000000;0,0816326530612245;0,1176470588235294;0,4000000000000000;0,0833333333333333;0,3636363636363637;0,2236842105263158;0,1000000000000000;0,1538461538461538;0,1304347826086956;0,0000000000000000;0;0;-1;0;-1;0,6080000000000000;0,3703703703703703;0,7222222222222222;0,4893617021276595;0,2142857142857143;0,3920000000000000;0,6296296296296297;0,2777777777777778;0,5106382978723404;0,7857142857142857;1;-1;1;0;-1;1;-1;0;0;-1;0;0;1;-1;-1;8;0;0;2,0;2,0;8;11;1;1
1;10;0,300000000;-0,333333333;-0,777777778;0,384615385;0,411764706;0,1311475409836066;0,1428571428571428;0,2000000000000000;0,1304347826086956;0,2058823529411765;0,2647058823529412;0,0714285714285714;0,0740740740740741;0,3333333333333333;0,3846153846153846;0;0;0;1;0;0,3578947368421053;0,5000000000000000;0,8437500000000000;0,2068965517241379;0,4333333333333333;0,6421052631578947;0,5000000000000000;0,1562500000000000;0,7931034482758621;0,5666666666666667;-1;0;1;-1;0;0;-1;1;0;0;0;0;1;-1;0;0;0;0;2,0;5,0;1;13;1;1
1;7;1,000000000;0,600000000;-1,000000000;-0,600000000;0,250000000;0,2666666666666667;0,2413793103448276;0,0000000000000000;0,3846153846153846;0,1333333333333333;0,0000000000000000;0,4375000000000000;0,3636363636363637;0,2500000000000000;0,3333333333333333;-1;0;1;0;0;0,0625000000000000;0,3555555555555556;0,9166666666666666;0,6486486486486487;0,7058823529411765;0,9375000000000000;0,6444444444444445;0,0833333333333333;0,3513513513513514;0,2941176470588235;-1;-1;1;1;1;-1;0;1;0;1;-1;-1;1;1;1;5;0;0;1,0;2,0;2;2;1;1
-1;-40;-0,800000000;-0,360000000;0,250000000;-0,538461538;-0,705882353;0,3333333333333333;0,2800000000000000;0,2272727272727273;0,3076923076923077;0,1290322580645161;0,2272727272727273;0,2187500000000000;0,1818181818181819;0,0930232558139535;0,1166666666666667;0;0;0;-1;0;0,6470588235294118;0,5614035087719298;0,3333333333333333;0,6231884057971014;0,6593406593406593;0,3529411764705883;0,4385964912280702;0,6666666666666666;0,3768115942028986;0,3406593406593407;1;0;-1;1;1;0;0;-1;-1;1;0;0;-1;0;1;0;0;0;1,0;2,0;1;10;1;0
0;-15;0,600000000;-0,142857143;0,000000000;0,000000000;0,000000000;0,1500000000000000;0,3200000000000000;0,1904761904761905;0,0909090909090909;0,0740740740740741;0,1538461538461538;0,2666666666666667;0,1923076923076923;0,1111111111111111;0,5555555555555556;0;0;0;0;1;0,3939393939393939;0,3750000000000000;0,5531914893617021;0,4500000000000000;0,2500000000000000;0,6060606060606061;0,6250000000000000;0,4468085106382979;0,5500000000000000;0,7500000000000000;-1;-1;0;0;-1;0;-1;0;0;1;-1;0;0;0;-1;9;0;0;2,0;4,0;1;12;1;1
1;-3;0,111111111;0,500000000;-0,857142857;0,000000000;0,000000000;0,2222222222222222;0,2500000000000000;0,5000000000000000;0,0000000000000000;0,0000000000000000;0,4285714285714285;0,3076923076923077;0,4074074074074074;0,0000000000000000;0,2380952380952381;1;0;0;0;1;0,3414634146341464;0,5200000000000000;0,8709677419354839;0,5000000000000000;0,8750000000000000;0,6585365853658537;0,4800000000000000;0,1290322580645161;0,5000000000000000;0,1250000000000000;-1;0;1;0;1;0;0;1;0;1;-1;1;1;0;1;2;0;0;1,0;2,0;8;12;1;1
-1;-5;1,000000000;0,555555556;-0,600000000;-1,000000000;-0,600000000;0,1052631578947368;0,2941176470588235;0,6666666666666666;0,4285714285714285;0,3333333333333333;0,4000000000000000;0,3529411764705883;0,7777777777777778;0,2727272727272727;0,3636363636363637;1;0;0;0;0;0,2083333333333334;0,3333333333333333;0,7500000000000000;0,7586206896551724;0,7857142857142857;0,7916666666666666;0,6666666666666666;0,2500000000000000;0,2413793103448276;0,2142857142857143;-1;-1;1;1;1;0;-1;1;1;1;-1;-1;1;1;1;11;1;0;1,0;1,5;2;2;1;0
0;7;0,428571429;0,000000000;-0,500000000;-0,333333333;-0,176470588;0,3513513513513514;0,1666666666666667;0,0000000000000000;0,5000000000000000;0,5333333333333333;1,0000000000000000;0,8000000000000000;0,5000000000000000;0,4642857142857143;0,4255319148936170;1;1;1;0;0;0,0512820512820513;0,4545454545454546;0,8750000000000000;0,7000000000000000;0,7580645161290323;0,9487179487179488;0,5454545454545454;0,1250000000000000;0,3000000000000000;0,2419354838709677;-1;0;1;1;1;-1;1;1;1;1;-1;1;1;1;1;12;1;0;1,0;9,0;9;10;1;1
1;-5;-0,444444444;-1,000000000;0,000000000;0,714285714;0,500000000;0,1562500000000000;0,3333333333333333;0,2000000000000000;0,5000000000000000;0,3333333333333333;0,3191489361702128;0,1111111111111111;0,3750000000000000;0,2000000000000000;0,3684210526315789;0;-1;0;-1;0;0,5949367088607594;0,5000000000000000;0,4444444444444444;0,1851851851851851;0,5135135135135135;0,4050632911392405;0,5000000000000000;0,5555555555555556;0,8148148148148148;0,4864864864864865;0;0;0;-1;0;1;-1;0;-1;0;0;0;0;-1;0;2;0;0;2,0;1,5;8;11;1;1
0;-5;1,000000000;0,777777778;0,333333333;-1,000000000;-1,000000000;0,4347826086956522;0,1764705882352941;0,3333333333333333;0,7000000000000000;0,0000000000000000;0,0000000000000000;0,2500000000000000;1,0000000000000000;0,2580645161290323;0,3333333333333333;-1;0;1;-1;1;0,0416666666666667;0,1052631578947368;0,0625000000000000;0,7560975609756098;0,9230769230769232;0,9583333333333334;0,8947368421052632;0,9375000000000000;0,2439024390243902;0,0769230769230769;-1;-1;-1;1;1;-1;-1;-1;0;1;-1;-1;-1;1;1;5;0;0;1,0;9,0;1;12;1;1
-1;5;0,600000000;1,000000000;1,000000000;-1,000000000;-1,000000000;0,2558139534883721;0,0714285714285714;0,7142857142857143;0,0000000000000000;0,2222222222222222;0,1818181818181819;0,0000000000000000;0,8000000000000000;0,3333333333333333;0,1794871794871795;0;0;0;1;0;0,3384615384615385;0,2222222222222222;0,4166666666666667;0,7777777777777778;0,8125000000000000;0,6615384615384615;0,7777777777777778;0,5833333333333334;0,2222222222222222;0,1875000000000000;-1;-1;0;1;1;-1;-1;0;1;1;-1;-1;0;1;1;0;0;0;1,0;2,0;1;12;1;1
1;-6;0,250000000;-0,714285714;0,000000000;0,500000000;0,090909091;0,2894736842105263;0,0000000000000000;0,0000000000000000;0,4000000000000000;0,3333333333333333;0,1923076923076923;0,6363636363636364;0,0000000000000000;0,1250000000000000;0,2222222222222222;0;1;0;-1;0;0,4062500000000000;0,8461538461538461;0,5000000000000000;0,2857142857142857;0,3333333333333333;0,5937500000000000;0,1538461538461538;0,5000000000000000;0,7142857142857143;0,6666666666666666;0;1;0;-1;-1;-1;1;0;-1;-1;-1;1;0;-1;-1;2;0;0;2,0;1,5;8;12;1;1
0;-16;-0,500000000;0,333333333;-0,090909091;-0,333333333;-0,500000000;0,1481481481481481;0,8333333333333334;0,3333333333333333;0,0000000000000000;0,6666666666666666;0,2000000000000000;0,2857142857142857;0,4285714285714285;0,1250000000000000;0,3157894736842105;0;-1;0;0;-1;0,5263157894736842;0,5384615384615384;0,3684210526315789;0,6153846153846154;0,8636363636363636;0,4736842105263158;0,4615384615384616;0,6315789473684210;0,3846153846153846;0,1363636363636364;0;0;-1;1;1;0;-1;0;1;1;0;0;-1;1;1;7;0;0;1,0;2,0;2;12;1;0
0;-4;0,000000000;-0,500000000;0,000000000;-0,333333333;0,750000000;0,1250000000000000;0,5000000000000000;0,3333333333333333;0,3888888888888889;0,5000000000000000;0,1428571428571428;0,3684210526315789;0,2500000000000000;0,2222222222222222;0,0000000000000000;0;0;0;0;-1;0,3684210526315789;0,9047619047619048;0,5714285714285714;0,3333333333333333;0,4500000000000000;0,6315789473684210;0,0952380952380952;0,4285714285714285;0,6666666666666666;0,5500000000000000;-1;1;0;-1;0;0;1;0;-1;-1;0;1;1;-1;0;0;0;0;2,0;2,0;8;11;1;1
0;-6;0,000000000;-1,000000000;0,000000000;-0,333333333;-0,666666667;0,0000000000000000;1,0000000000000000;0,0000000000000000;0,3478260869565217;0,4423076923076923;0,0000000000000000;0,4000000000000000;0,1666666666666667;0,2941176470588235;0,2962962962962963;0;-1;0;0;0;0,5000000000000000;0,8333333333333334;0,8571428571428571;0,4250000000000000;0,3417721518987342;0,5000000000000000;0,1666666666666667;0,1428571428571428;0,5750000000000000;0,6582278481012658;0;1;1;0;-1;0;1;1;-1;-1;0;1;1;0;-1;10;0;0;2,0;2,0;8;12;1;1
0;7;-0,400000000;-0,200000000;0,000000000;0,666666667;0,428571429;0,3000000000000000;0,1818181818181819;0,1666666666666667;0,2142857142857143;0,3095238095238095;0,2608695652173913;0,3076923076923077;0,5833333333333334;0,2500000000000000;0,2857142857142857;0;0;1;0;0;0,6969696969696970;0,3714285714285714;0,6666666666666666;0,3636363636363637;0,3333333333333333;0,3030303030303030;0,6285714285714286;0,3333333333333333;0,6363636363636364;0,6666666666666666;1;-1;1;-1;-1;1;0;1;0;-1;1;-1;1;-1;-1;4;0;0;1,0;1,5;8;2;1;1
1;-5;1,000000000;1,000000000;0,000000000;-1,000000000;-0,333333333;0,2631578947368421;0,1538461538461538;1,0000000000000000;0,0000000000000000;0,2500000000000000;0,0000000000000000;0,4444444444444444;1,0000000000000000;0,3214285714285715;0,4411764705882353;-1;1;0;1;0;0,0500000000000000;0,2571428571428571;0,5000000000000000;0,7777777777777778;0,6800000000000000;0,9500000000000000;0,7428571428571429;0,5000000000000000;0,2222222222222222;0,3200000000000000;-1;-1;0;1;1;-1;0;0;1;1;-1;-1;0;1;1;8;0;0;1,0;2,0;9;12;1;1
-1;6;0,750000000;1,000000000;-0,500000000;0,000000000;-0,666666667;0,1666666666666667;1,0000000000000000;1,0000000000000000;0,2500000000000000;0,1000000000000000;0,1666666666666667;0,2857142857142857;0,1428571428571428;0,3529411764705883;0,2857142857142857;0;-1;-1;0;0;0,2500000000000000;0,8750000000000000;0,8750000000000000;0,3469387755102041;0,6774193548387096;0,7500000000000000;0,1250000000000000;0,1250000000000000;0,6530612244897959;0,3225806451612903;-1;1;1;-1;1;-1;1;0;0;1;-1;1;1;0;1;4;0;0;1,0;4,0;8;11;1;1
-1;15;0,500000000;-1,000000000;0,000000000;0,666666667;-0,250000000;0,3076923076923077;1,0000000000000000;1,0000000000000000;0,4193548387096774;0,3571428571428572;0,4482758620689655;0,6111111111111112;0,3636363636363637;0,3636363636363637;0,3333333333333333;0;-1;-1;0;0;0,6904761904761905;0,9473684210526316;0,9166666666666666;0,4150943396226415;0,7021276595744681;0,3095238095238095;0,0526315789473684;0,0833333333333333;0,5849056603773585;0,2978723404255319;1;1;1;0;1;1;1;1;-1;1;1;1;1;0;1;6;1;0;2,0;2,0;10;12;1;0
-1;3;-1,000000000;-1,000000000;0,250000000;0,500000000;0,285714286;0,0000000000000000;1,0000000000000000;0,2000000000000000;0,3157894736842105;0,4444444444444444;0,0681818181818182;0,2500000000000000;0,2500000000000000;0,0909090909090909;0,2105263157894737;0;-1;0;-1;-1;0,9777777777777776;0,8888888888888888;0,3478260869565217;0,3666666666666666;0,4130434782608696;0,0222222222222222;0,1111111111111111;0,6521739130434783;0,6333333333333333;0,5869565217391305;1;1;-1;-1;0;1;1;0;-1;-1;1;1;-1;0;0;2;0;0;2,0;2,0;8;2;1;0
0;6;0,454545455;0,200000000;-0,400000000;1,000000000;0,000000000;0,3695652173913043;0,3333333333333333;0,3333333333333333;0,2380952380952381;1,0000000000000000;0,0588235294117647;0,1818181818181819;0,2800000000000000;0,4000000000000000;0,0000000000000000;-1;0;0;0;-1;0,2698412698412698;0,5500000000000000;0,6756756756756757;0,1923076923076923;0,5000000000000000;0,7301587301587301;0,4500000000000000;0,3243243243243243;0,8076923076923077;0,5000000000000000;-1;0;1;-1;0;-1;0;1;-1;-1;-1;0;1;-1;-1;9;0;0;1,0;2,0;6;2;1;1
1;-3;-1,000000000;0,000000000;0,000000000;0,200000000;0,000000000;0,2692307692307692;0,4285714285714285;0,5454545454545454;0,4400000000000000;0,1666666666666667;0,4000000000000000;0,0000000000000000;0,3214285714285715;0,1111111111111111;0,2500000000000000;0;-1;-1;-1;0;0,2777777777777778;0,4615384615384616;0,7179487179487180;0,2647058823529412;0,3076923076923077;0,7222222222222222;0,5384615384615384;0,2820512820512820;0,7352941176470589;0,6923076923076923;-1;0;1;-1;-1;-1;-1;0;-1;0;-1;1;1;-1;-1;9;1;0;2,0;2,0;8;12;1;1
-1;18;0,000000000;-1,000000000;0,000000000;0,875000000;0,000000000;0,6111111111111112;0,6000000000000000;0,0000000000000000;0,2909090909090909;0,2857142857142857;0,3018867924528302;0,3076923076923077;1,0000000000000000;0,5000000000000000;0,3529411764705883;-1;-1;1;1;0;0,7464788732394366;0,7222222222222222;0,7500000000000000;0,0983606557377049;0,3777777777777778;0,2535211267605634;0,2777777777777778;0,2500000000000000;0,9016393442622952;0,6222222222222222;1;1;1;-1;-1;0;0;1;-1;0;1;1;1;-1;0;10;1;0;2,0;2,0;9;13;1;0
0;0;-1,000000000;-1,000000000;1,000000000;1,000000000;0,666666667;0,1250000000000000;0,0000000000000000;0,1538461538461538;0,2222222222222222;0,4166666666666667;0,3181818181818182;0,0588235294117647;0,3846153846153846;0,0000000000000000;0,4000000000000000;0;0;1;-1;0;0,7333333333333333;0,9444444444444444;0,5000000000000000;0,4000000000000000;0,4545454545454546;0,2666666666666667;0,0555555555555556;0,5000000000000000;0,6000000000000000;0,5454545454545454;1;1;0;0;0;1;1;1;-1;0;1;1;1;1;0;5;1;0;2,0;2,0;12;2;1;0
0;-3;-1,000000000;1,000000000;-0,200000000;0,555555556;0,333333333;0,2857142857142857;0,1666666666666667;0,2500000000000000;0,3703703703703703;0,2758620689655172;0,5000000000000000;0,7500000000000000;0,3571428571428572;0,3000000000000000;0,3103448275862069;1;1;0;0;0;0,3636363636363637;0,4000000000000000;0,6363636363636364;0,2702702702702703;0,5000000000000000;0,6363636363636364;0,6000000000000000;0,3636363636363637;0,7297297297297297;0,5000000000000000;-1;0;1;-1;0;0;1;1;-1;0;0;0;1;-1;0;9;0;0;2,0;1,5;1;12;1;1
1;18;-0,250000000;0,333333333;0,333333333;0,250000000;0,142857143;0,1818181818181819;0,3750000000000000;0,4000000000000000;0,3000000000000000;0,2000000000000000;0,1666666666666667;0,2500000000000000;0,4615384615384616;0,5000000000000000;0,6428571428571429;0;0;0;0;1;0,5217391304347826;0,3333333333333333;0,5652173913043478;0,4444444444444444;0,4827586206896552;0,4782608695652174;0,6666666666666666;0,4347826086956522;0,5555555555555556;0,5172413793103449;0;-1;0;0;0;0;-1;0;0;1;1;-1;0;0;0;0;0;0;2,0;2,0;7;12;1;1
0;2;1,000000000;-0,600000000;-1,000000000;0,333333333;0,000000000;0,3846153846153846;0,5000000000000000;0,0000000000000000;0,5000000000000000;0,3928571428571429;0,0000000000000000;0,6315789473684210;1,0000000000000000;0,0000000000000000;0,4736842105263158;-1;0;1;-1;0;0,0250000000000000;0,9047619047619048;0,7500000000000000;0,2121212121212121;0,4042553191489361;0,9750000000000000;0,0952380952380952;0,2500000000000000;0,7878787878787878;0,5957446808510638;-1;1;1;-1;0;-1;1;1;-1;0;-1;1;1;-1;0;9;1;0;2,0;5,0;2;11;1;1
1;6;0,555555556;-0,500000000;0,090909091;0,333333333;0,500000000;0,3000000000000000;0,2857142857142857;0,4500000000000000;0,2352941176470588;0,3448275862068966;0,5000000000000000;0,3333333333333333;0,4615384615384616;0,7500000000000000;0,3529411764705883;0;0;0;1;0;0,3103448275862069;0,5625000000000000;0,3939393939393939;0,4137931034482759;0,3695652173913043;0,6896551724137931;0,4375000000000000;0,6060606060606061;0,5862068965517241;0,6304347826086957;-1;0;-1;0;-1;0;0;0;1;-1;-1;1;0;0;-1;11;0;0;2,0;2,0;1;12;1;1
1;2;-0,500000000;0,600000000;0,142857143;0,714285714;0,833333333;0,6000000000000000;0,2352941176470588;0,0909090909090909;0,2173913043478261;0,3333333333333333;0,2500000000000000;0,5000000000000000;0,2222222222222222;0,2500000000000000;0,2500000000000000;-1;1;0;0;0;0,8888888888888888;0,3200000000000000;0,4500000000000000;0,2580645161290323;0,3773584905660378;0,1111111111111111;0,6800000000000000;0,5500000000000000;0,7419354838709677;0,6226415094339622;1;-1;0;-1;-1;1;0;1;-1;-1;1;-1;0;-1;-1;2;0;0;2,0;2,0;6;2;1;1
0;22;0,600000000;0,500000000;-0,529411765;0,000000000;0,000000000;0,2162162162162162;0,2500000000000000;0,1875000000000000;0,0000000000000000;0,0000000000000000;0,5000000000000000;0,4000000000000000;0,5000000000000000;0,0000000000000000;0,2894736842105263;1;0;1;0;1;0,0975609756097561;0,2380952380952381;0,6363636363636364;0,5000000000000000;0,6785714285714286;0,9024390243902440;0,7619047619047619;0,3636363636363637;0,5000000000000000;0,3214285714285715;-1;-1;1;0;1;-1;-1;1;0;1;-1;-1;1;0;1;12;0;0;1,0;1,5;1;10;1;1
1;-16;-0,166666667;-1,000000000;1,000000000;-0,666666667;-0,882352941;0,2500000000000000;0,6666666666666666;0,0000000000000000;0,1818181818181819;0,2000000000000000;0,1600000000000000;0,1666666666666667;0,3333333333333333;0,2941176470588235;0,2083333333333334;0;-1;1;0;0;0,3424657534246575;0,8888888888888888;0,4285714285714285;0,8225806451612904;0,8275862068965517;0,6575342465753424;0,1111111111111111;0,5714285714285714;0,1774193548387097;0,1724137931034483;-1;1;0;1;1;-1;1;1;1;1;-1;1;0;1;1;2;0;0;1,0;2,0;9;2;1;0
0;-21;-0,111111111;-1,000000000;-0,375000000;-0,440000000;-0,666666667;0,2187500000000000;0,0000000000000000;0,2800000000000000;0,5200000000000000;0,1666666666666667;0,1428571428571428;0,2222222222222222;0,2000000000000000;0,4333333333333333;0,2222222222222222;0;1;0;0;0;0,3962264150943397;0,9000000000000000;0,5833333333333334;0,7058823529411765;0,7894736842105263;0,6037735849056604;0,1000000000000000;0,4166666666666667;0,2941176470588235;0,2105263157894737;-1;1;0;1;1;-1;1;0;1;1;-1;1;1;1;1;5;0;0;1,5;-1,0;2;-1;2;1
-1;14;0,500000000;-0,333333333;0,000000000;1,000000000;0,647058824;0,2000000000000000;0,3333333333333333;0,0000000000000000;0,4230769230769231;0,3111111111111111;0,2173913043478261;0,0750000000000000;0,1666666666666667;0,0000000000000000;0,1666666666666667;0;-1;0;-1;0;0,6052631578947368;0,7692307692307693;0,8571428571428571;0,1034482758620690;0,4000000000000000;0,3947368421052632;0,2307692307692308;0,1428571428571428;0,8965517241379310;0,6000000000000000;1;1;1;-1;0;1;0;1;-1;-1;1;1;1;-1;-1;6;0;0;2,0;2,0;2;2;1;0
-1;-13;-0,750000000;-1,000000000;0,000000000;0,500000000;0,142857143;0,1428571428571428;0,1666666666666667;0,7142857142857143;0,3333333333333333;0,1875000000000000;0,2571428571428571;0,2941176470588235;0,1666666666666667;0,3000000000000000;0,1875000000000000;0;0;-1;0;0;0,7142857142857143;0,7391304347826086;0,4615384615384616;0,2500000000000000;0,5000000000000000;0,2857142857142857;0,2608695652173913;0,5384615384615384;0,7500000000000000;0,5000000000000000;1;1;0;-1;0;1;1;-1;-1;0;0;1;0;-1;0;4;0;0;1,0;2,0;8;2;1;0
0;-1;0,000000000;-1,000000000;0,285714286;0,818181818;-0,230769231;0,0000000000000000;0,5454545454545454;0,1176470588235294;0,2444444444444444;0,2857142857142857;0,0000000000000000;0,2857142857142857;0,3846153846153846;0,2727272727272727;0,1111111111111111;0;-1;1;0;0;0,5000000000000000;0,5600000000000001;0,4333333333333333;0,1964285714285715;0,7200000000000000;0,5000000000000000;0,4400000000000000;0,5666666666666667;0,8035714285714286;0,2800000000000000;0;0;0;-1;1;0;0;1;-1;0;0;0;0;-1;1;8;0;0;2,0;5,0;1;12;1;0
0;-8;-0,200000000;-1,000000000;1,000000000;1,000000000;0,000000000;0,1333333333333333;0,6666666666666666;0,2222222222222222;0,5000000000000000;0,0000000000000000;0,1818181818181819;0,2000000000000000;0,6000000000000000;0,3333333333333333;0,6666666666666666;0;-1;1;0;1;0,6875000000000000;0,6250000000000000;0,3571428571428572;0,1034482758620690;0,7500000000000000;0,3125000000000000;0,3750000000000000;0,6428571428571429;0,8965517241379310;0,2500000000000000;1;1;-1;-1;1;1;-1;0;-1;1;1;1;-1;-1;1;8;0;0;2,0;2,0;5;12;1;1
